state,state_abbr,fiscal_year,medicaid_fmap,medicaid_multiplier,source_name,source_url,date_accessed,review_status
Missouri,MO,2019,0.6540,1.89,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Missouri,MO,2020,0.7185,2.55,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Missouri,MO,2021,0.7116,2.47,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Missouri,MO,2022,0.7256,2.64,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Missouri,MO,2023,0.7201,2.57,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Missouri,MO,2024,0.6607,1.95,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Missouri,MO,2025,0.6531,1.88,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Missouri,MO,2026,0.6444,1.81,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Missouri,MO,2027,0.6458,1.82,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2004,0.7591,3.15,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2005,0.7190,2.56,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2006,0.7054,2.39,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2007,0.6911,2.24,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2008,0.6853,2.18,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2009,0.7714,3.37,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2010,0.7799,3.54,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2011,0.6681,2.01,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2012,0.6611,1.95,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2013,0.6600,1.94,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2014,0.6633,1.97,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2015,0.6590,1.93,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2016,0.6524,1.88,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2017,0.6556,1.90,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2018,0.6538,1.89,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2019,0.6554,1.90,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2020,0.7098,2.45,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2021,0.7180,2.55,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2022,0.7110,2.46,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2023,0.7032,2.37,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2024,0.6391,1.77,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2025,0.6237,1.66,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2026,0.6147,1.60,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Montana,MT,2027,0.6001,1.50,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2004,0.6284,1.69,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2005,0.5964,1.48,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2006,0.5968,1.48,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2007,0.5793,1.38,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2008,0.5802,1.38,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2009,0.6779,2.10,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2010,0.6876,2.20,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2011,0.5844,1.41,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2012,0.5664,1.31,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2013,0.5576,1.26,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2014,0.5474,1.21,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2015,0.5327,1.14,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2016,0.5116,1.05,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2017,0.5185,1.08,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2018,0.5255,1.11,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2019,0.5258,1.11,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2020,0.6092,1.56,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2021,0.6267,1.68,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2022,0.6400,1.78,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2023,0.6407,1.78,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2024,0.5860,1.42,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2025,0.5752,1.35,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2026,0.5594,1.27,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nebraska,NE,2027,0.5454,1.20,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2004,0.5788,1.37,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2005,0.5590,1.27,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2006,0.5476,1.21,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2007,0.5393,1.17,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2008,0.5264,1.11,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2009,0.6393,1.77,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2010,0.6393,1.77,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2011,0.5161,1.07,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2012,0.5620,1.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2013,0.5974,1.48,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2014,0.6310,1.71,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2015,0.6436,1.81,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2016,0.6493,1.85,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2017,0.6467,1.83,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2018,0.6575,1.92,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2019,0.6487,1.85,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2020,0.7013,2.35,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2021,0.6950,2.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2022,0.6879,2.20,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2023,0.6885,2.21,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2024,0.6077,1.55,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2025,0.6022,1.51,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2026,0.5980,1.49,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
Nevada,NV,2027,0.5931,1.46,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2004,0.5295,1.13,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2005,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2006,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2007,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2008,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2009,0.6019,1.51,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2010,0.6159,1.60,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2011,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2012,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2013,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2014,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2015,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2016,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2017,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2018,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2019,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2020,0.5620,1.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2021,0.5620,1.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2022,0.5620,1.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2023,0.5620,1.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2024,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2025,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2026,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Hampshire,NH,2027,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2004,0.5295,1.13,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2005,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2006,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2007,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2008,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2009,0.6159,1.60,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2010,0.6159,1.60,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2011,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2012,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2013,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2014,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2015,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2016,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2017,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2018,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2019,0.5000,1.00,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2020,0.5620,1.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
New Jersey,NJ,2021,0.5620,1.28,KFF State Health Facts - Federal Medical Assistance Percentage (FMAP) for Medicaid and Multiplier,https://www.kff.org/medicaid/state-indicator/federal-matching-rate-and-multiplier/,2026-06-22,needs_review
